1,76,18,15,0,0,44,6,3,1,5,1,19,808
0,77,13,9,0,0,38,5,2,2,89,7,11,245
1,78,16,12,0,0,41,15,4,2,84,8,17,337
1,79,12,9,0,0,42,11,3,2,44,4,16,551
1,80,15,8,0,0,38,20,3,2,100,4,18,214
0,81,16,18,0,0,55,4,3,2,98,2,13,872
0,82,19,8,0,0,31,10,5,1,74,1,13,351
0,83,15,19,0,0,40,12,3,2,53,9,10,309
0,84,15,20,0,0,36,11,4,2,98,9,14,207
1,85,17,3,0,0,58,11,3,1,69,2,17,990
1,86,10,14,0,0,26,6,5,1,26,3,16,656
0,87,14,18,0,0,44,12,3,2,2,4,15,416
0,88,16,11,0,0,60,4,5,2,62,12,19,61
1,89,10,4,0,0,37,20,5,1,43,9,10,669
0,90,15,20,0,0,56,2,5,1,69,8,10,225
1,91,10,2,0,0,54,16,5,1,16,10,15,469
1,92,18,6,0,0,44,10,5,1,95,4,19,350
1,93,1,7,0,0,51,9,5,1,37,6,11,357
0,94,10,7,0,0,44,4,4,1,61,7,10,357
1,95,14,8,0,0,24,14,5,2,43,6,11,859
1,96,14,2,0,0,31,7,4,2,55,5,14,318
1,97,10,3,0,0,35,10,1,2,84,2,19,59
0,98,19,15,0,0,57,17,4,2,9,10,14,694
0,99,19,8,0,0,23,5,5,2,92,7,14,791
0,100,7,5,0,0,38,5,3,2,51,5,17,412
0,1,19,10,0,0,23,9,2,2,18,10,19,920
0,2,7,8,0,0,52,5,3,1,68,3,13,331
1,3,17,15,0,0,31,16,5,2,13,4,13,507
1,4,1,12,0,0,50,20,3,1,99,11,16,995
1,5,14,10,0,0,51,18,4,2,4,2,12,720
0,6,1,20,0,0,48,13,1,2,30,10,14,651
0,7,14,18,0,0,20,1,5,2,11,7,12,669
1,8,4,15,0,0,31,7,1,2,16,4,17,634
1,9,17,1,0,0,48,6,4,1,75,12,10,294
0,10,2,5,0,0,27,5,3,1,71,4,18,671
1,11,10,11,0,0,24,7,5,1,85,10,19,971
1,12,5,6,0,0,43,10,3,2,40,1,16,509
0,13,12,17,0,0,49,5,5,1,41,12,15,435
1,14,2,12,0,0,20,7,4,2,58,8,13,935
1,15,16,8,0,0,24,15,4,2,4,10,15,108
1,16,9,16,0,0,45,12,4,2,3,8,10,111
0,17,17,9,0,0,49,1,2,2,6,2,11,511
1,18,15,9,0,0,54,7,4,2,77,8,15,364
0,19,20,1,0,0,54,3,4,2,38,2,16,72
0,20,19,3,0,0,52,19,3,2,94,4,19,97
1,21,4,11,0,0,32,19,2,2,77,8,11,324
1,22,2,12,0,0,35,16,4,1,47,6,11,188
1,23,9,4,0,0,48,11,5,1,36,8,11,236
0,24,12,13,0,0,50,4,2,1,65,10,12,650
0,25,13,9,0,0,54,5,5,1,70,10,16,665
0,26,14,2,0,0,51,4,1,2,24,2,19,115
0,27,6,13,0,0,38,4,4,1,30,11,17,541
0,28,19,13,0,0,36,7,4,2,82,7,12,418
1,29,16,3,0,0,37,17,2,2,23,5,10,504
1,30,17,2,0,0,22,10,3,1,84,8,18,659
1,31,4,5,0,0,45,7,4,1,61,4,11,295
0,32,15,18,0,0,28,1,1,1,78,8,18,673
1,33,15,6,0,0,44,14,4,1,56,9,13,423
1,34,14,7,0,0,55,10,3,2,11,6,12,412
0,35,8,13,0,0,36,5,5,1,9,7,20,873
0,36,4,18,0,0,38,12,1,2,40,11,16,621
1,37,5,10,0,0,30,19,3,1,48,3,10,971
0,38,9,11,0,0,54,4,1,2,6,2,13,866
0,39,14,19,0,0,56,14,5,1,51,2,19,132
0,40,16,15,0,0,27,4,5,2,73,9,10,526
1,41,18,10,0,0,32,15,4,2,77,12,13,753
1,42,8,1,0,0,40,12,1,1,86,8,15,457
0,43,18,18,0,0,30,18,4,2,8,11,19,424
0,44,10,19,0,0,39,8,4,2,71,3,19,966
1,45,2,3,0,0,40,8,1,1,59,7,14,615
0,46,7,1,0,0,58,2,1,2,51,12,10,756
1,47,14,12,0,0,27,18,2,1,95,10,12,4
0,48,14,19,0,0,45,5,1,2,85,7,17,132
0,49,3,18,0,0,58,4,5,1,17,11,15,75
0,50,4,20,0,0,49,20,4,1,95,7,15,696
1,51,6,5,0,0,54,16,1,1,35,12,20,511
0,52,8,17,0,0,34,3,4,1,97,8,16,800
1,53,3,5,0,0,49,7,4,2,59,11,11,260
0,54,14,2,0,0,30,5,1,1,82,3,16,293
0,55,16,18,0,0,38,15,3,2,13,8,19,305
1,56,10,15,0,0,34,8,2,1,53,4,12,69
1,57,7,14,0,0,25,8,1,1,12,11,11,655
1,58,8,8,0,0,59,10,3,1,9,4,11,277
1,59,3,10,0,0,51,14,4,1,60,6,18,433
1,60,11,10,0,0,27,6,2,1,2,3,10,356
1,61,7,16,0,0,31,19,3,2,61,7,12,931
0,62,7,10,0,0,37,5,5,1,1,10,17,128
0,63,5,17,0,0,28,1,5,2,36,1,16,991
0,64,7,17,0,0,34,9,5,2,59,2,12,956
1,65,15,3,0,0,28,8,5,1,84,2,17,761
1,66,1,7,0,0,49,8,4,1,50,7,17,99
0,67,19,10,0,0,51,7,5,1,23,12,17,889
1,68,7,3,0,0,34,7,2,2,8,10,20,118
0,69,3,20,0,0,56,17,2,2,94,7,11,920
1,70,8,2,0,0,35,14,5,2,58,11,20,923
0,71,19,11,0,0,22,20,4,2,8,12,16,150
1,72,7,4,0,0,59,16,5,2,6,9,16,508
1,73,1,14,0,0,29,12,2,1,9,10,11,794
0,74,20,9,0,0,26,5,4,2,58,11,12,252
1,75,13,9,0,0,39,19,3,1,93,7,13,407
1,76,18,15,0,0,25,16,5,1,93,9,18,849
1,77,13,9,0,0,22,8,2,1,59,6,17,406
1,78,16,12,0,0,24,15,1,1,80,1,12,146
1,79,12,9,0,0,31,12,1,2,97,5,14,446
1,80,15,8,0,0,39,11,5,1,90,2,15,392
0,81,16,18,0,0,31,17,3,1,55,1,13,538
0,82,19,8,0,0,24,18,3,2,29,8,16,750
0,83,15,19,0,0,38,16,5,1,29,2,20,978
0,84,15,20,0,0,58,19,4,1,73,10,20,2
1,85,17,3,0,0,34,6,2,1,85,11,16,145
1,86,10,14,0,0,35,6,3,2,83,8,16,674
0,87,14,18,0,0,24,14,3,2,98,4,17,141
0,88,16,11,0,0,24,1,1,1,33,1,12,948
1,89,10,4,0,0,27,11,2,2,78,4,20,718
0,90,15,20,0,0,34,12,4,2,4,3,13,516
0,91,10,2,0,0,44,4,2,1,76,11,18,215
1,92,18,6,0,0,44,8,5,1,88,4,12,192
1,93,1,7,0,0,59,16,5,2,21,8,17,1
0,94,10,7,0,0,20,1,3,1,24,9,13,140
0,95,14,8,0,0,33,2,3,2,11,7,12,837
1,96,14,2,0,0,58,10,3,1,8,9,13,602
1,97,10,3,0,0,24,19,3,1,37,9,19,668
0,98,19,15,0,0,40,8,3,2,3,1,13,308
0,99,19,8,0,0,47,2,5,1,4,1,10,955
0,100,7,5,0,0,44,3,5,2,8,6,13,714
0,1,19,10,0,0,44,1,2,1,84,3,19,704
0,2,7,8,0,0,50,2,5,1,37,6,10,952
1,3,17,15,0,0,39,20,1,2,27,12,20,833
0,4,1,12,0,0,36,3,2,1,70,6,14,67
1,5,14,10,0,0,32,20,2,2,96,6,13,608
0,6,1,20,0,0,29,18,5,2,9,5,18,619
0,7,14,18,0,0,48,4,4,2,100,1,16,422
1,8,4,15,0,0,58,10,4,1,49,9,20,313
1,9,17,1,0,0,59,10,1,1,92,11,10,7
0,10,2,5,0,0,22,4,5,2,53,5,13,307
1,11,10,11,0,0,21,15,5,2,85,2,10,940
0,12,5,6,0,0,59,2,4,1,19,3,16,491
0,13,12,17,0,0,51,16,5,1,49,1,17,206
1,14,2,12,0,0,46,12,5,2,40,6,16,836
1,15,16,8,0,0,52,15,2,1,76,7,18,165
0,16,9,16,0,0,58,4,2,1,47,11,15,2
1,17,17,9,0,0,55,17,5,1,2,5,11,198
1,18,15,9,0,0,38,18,5,2,76,11,20,491
0,19,20,1,0,0,36,16,4,2,77,9,18,904
0,20,19,3,0,0,58,18,4,2,45,4,14,337
1,21,4,11,0,0,44,15,3,1,53,4,13,556
1,22,2,12,0,0,54,8,4,2,62,1,15,201
1,23,9,4,0,0,29,6,2,1,92,4,18,593
1,24,12,13,0,0,55,20,2,1,25,11,20,976
0,25,13,9,0,0,25,2,3,1,92,8,16,98
0,26,14,2,0,0,32,5,1,2,56,1,19,569
1,27,6,13,0,0,30,13,4,2,12,10,20,163
0,28,19,13,0,0,26,13,1,1,48,10,17,863
1,29,16,3,0,0,53,16,1,2,19,11,20,632
0,30,17,2,0,0,34,3,1,1,96,6,15,542
0,31,4,5,0,0,40,2,3,2,25,5,14,660
0,32,15,18,0,0,42,1,4,2,12,12,16,612
1,33,15,6,0,0,50,16,5,1,66,3,16,577
1,34,14,7,0,0,56,14,1,1,63,7,19,434
1,35,8,13,0,0,34,18,2,2,37,1,16,115
0,36,4,18,0,0,30,17,3,1,33,5,19,844
0,37,5,10,0,0,53,4,3,1,36,3,10,154
1,38,9,11,0,0,37,14,1,1,50,11,20,103
0,39,14,19,0,0,56,8,1,2,43,7,13,797
1,40,16,15,0,0,26,7,1,2,92,4,11,420
1,41,18,10,0,0,49,19,4,2,2,10,19,867
1,42,8,1,0,0,26,8,1,2,39,7,14,289
0,43,18,18,0,0,31,11,3,1,11,10,18,907
0,44,10,19,0,0,37,13,1,1,14,6,15,246
1,45,2,3,0,0,46,6,4,1,93,3,14,984
0,46,7,1,0,0,58,5,5,1,67,4,14,266
1,47,14,12,0,0,53,12,5,1,79,12,20,124
0,48,14,19,0,0,34,17,2,2,78,4,17,320
0,49,3,18,0,0,32,10,5,1,97,2,18,409
0,50,4,20,0,0,49,17,3,1,83,1,10,389
1,51,6,5,0,0,30,13,2,2,49,2,18,345
0,52,8,17,0,0,32,8,1,2,85,5,10,385
1,53,3,5,0,0,58,7,5,2,4,5,10,416
1,54,14,2,0,0,48,8,3,1,50,3,19,323
0,55,16,18,0,0,39,20,1,2,58,1,19,635
1,56,10,15,0,0,45,18,2,2,89,1,19,146
0,57,7,14,0,0,22,3,3,2,99,7,13,922
1,58,8,8,0,0,38,9,5,1,57,7,12,16
1,59,3,10,0,0,54,14,1,2,3,5,13,459
0,60,11,10,0,0,44,4,1,1,38,2,11,981
1,61,7,16,0,0,32,16,5,2,94,8,14,653
1,62,7,10,0,0,53,18,4,2,54,4,16,961
0,63,5,17,0,0,33,17,2,1,96,11,19,131
0,64,7,17,0,0,33,17,1,2,20,8,16,122
1,65,15,3,0,0,44,8,2,1,47,5,15,147
1,66,1,7,0,0,54,11,3,1,60,7,19,844
0,67,19,10,0,0,45,14,5,1,22,9,16,98
1,68,7,3,0,0,56,9,4,2,66,11,16,51
0,69,3,20,0,0,29,16,2,1,41,3,19,240
1,70,8,2,0,0,58,8,3,1,98,11,13,671
0,71,19,11,0,0,54,12,5,1,90,11,16,191
0,72,7,4,0,0,53,4,2,1,74,9,15,238
0,73,1,14,0,0,49,4,3,2,91,2,11,908
0,74,20,9,0,0,26,6,5,1,18,10,10,117
1,75,13,9,0,0,29,10,4,2,9,4,10,702
1,76,18,15,0,0,49,16,1,1,62,10,17,361
1,77,13,9,0,0,23,19,1,1,81,11,15,665
1,78,16,12,0,0,54,19,2,1,17,12,10,504
1,79,12,9,0,0,23,17,3,1,57,8,15,203
1,80,15,8,0,0,23,6,5,1,59,11,11,184
0,81,16,18,0,0,22,19,2,1,36,4,15,96
0,82,19,8,0,0,26,19,4,1,98,1,13,710
0,83,15,19,0,0,39,17,5,2,3,7,10,629
0,84,15,20,0,0,30,5,4,1,10,1,11,794
1,85,17,3,0,0,31,19,1,2,41,6,14,619
1,86,10,14,0,0,30,10,3,1,72,11,14,824
0,87,14,18,0,0,35,7,3,1,72,9,13,661
0,88,16,11,0,0,37,4,1,1,12,7,20,448
1,89,10,4,0,0,36,13,3,2,1,11,12,329
0,90,15,20,0,0,36,15,3,1,70,9,11,224
1,91,10,2,0,0,49,6,2,2,92,11,10,203
1,92,18,6,0,0,25,16,4,1,33,7,13,729
1,93,1,7,0,0,43,15,3,2,11,4,19,227
1,94,10,7,0,0,22,12,2,1,12,6,18,860
0,95,14,8,0,0,29,1,4,1,56,6,13,608
0,96,14,2,0,0,29,3,3,1,59,2,16,816
1,97,10,3,0,0,22,17,3,2,24,3,14,337
0,98,19,15,0,0,22,18,1,1,73,4,13,30
0,99,19,8,0,0,39,12,3,1,65,5,11,38
1,100,7,5,0,0,20,9,5,2,6,10,14,437
0,1,19,10,0,0,30,1,2,2,11,2,10,470
1,2,7,8,0,0,38,12,1,1,80,4,10,584
1,3,17,15,0,0,26,16,3,1,14,3,19,935
0,4,1,12,0,0,54,2,1,2,72,1,19,157
1,5,14,10,0,0,22,6,4,1,32,7,17,273
0,6,1,20,0,0,36,9,3,2,25,1,20,6
0,7,14,18,0,0,51,8,5,2,59,8,16,605
0,8,4,15,0,0,23,3,4,1,49,3,12,535
1,9,17,1,0,0,36,17,1,2,93,12,11,257
1,10,2,5,0,0,46,18,3,2,66,10,16,394
1,11,10,11,0,0,30,8,5,1,63,7,20,906
0,12,5,6,0,0,45,4,3,1,20,8,13,865
0,13,12,17,0,0,58,2,2,2,98,2,18,152
1,14,2,12,0,0,59,7,5,1,24,10,12,976
1,15,16,8,0,0,53,17,2,1,57,4,12,119
0,16,9,16,0,0,22,1,4,1,18,5,12,302
1,17,17,9,0,0,29,10,3,2,53,7,11,272
1,18,15,9,0,0,58,10,1,1,79,1,16,885
0,19,20,1,0,0,38,11,5,2,41,12,14,804
0,20,19,3,0,0,54,13,1,2,37,1,15,263
1,21,4,11,0,0,23,15,1,1,19,9,14,358
1,22,2,12,0,0,21,6,1,1,34,8,13,294
0,23,9,4,0,0,53,4,4,2,17,9,15,124
1,24,12,13,0,0,50,20,2,2,20,12,14,495
1,25,13,9,0,0,57,8,3,2,96,12,16,763
1,26,14,2,0,0,22,14,5,2,63,11,17,751
1,27,6,13,0,0,41,6,5,1,2,11,16,155
0,28,19,13,0,0,21,3,5,2,72,5,14,33
1,29,16,3,0,0,35,20,1,2,33,7,14,739
1,30,17,2,0,0,47,6,3,1,55,11,13,861
1,31,4,5,0,0,36,12,4,1,17,1,20,838
0,32,15,18,0,0,20,1,5,2,3,6,13,862
1,33,15,6,0,0,25,11,1,1,64,5,10,38
1,34,14,7,0,0,52,13,3,2,37,7,12,55
0,35,8,13,0,0,50,2,4,2,62,7,20,168
0,36,4,18,0,0,55,11,2,2,80,1,10,952
1,37,5,10,0,0,34,16,1,2,88,3,18,270
1,38,9,11,0,0,41,15,5,2,36,2,16,287
0,39,14,19,0,0,25,12,1,1,57,1,20,265
0,40,16,15,0,0,56,5,4,1,75,5,18,9
1,41,18,10,0,0,47,19,4,1,17,8,13,79
1,42,8,1,0,0,59,13,1,1,44,3,11,482
0,43,18,18,0,0,24,1,1,1,34,12,14,852
0,44,10,19,0,0,36,18,1,1,47,3,11,237
1,45,2,3,0,0,21,17,3,1,79,11,11,851
1,46,7,1,0,0,20,7,2,2,92,5,18,12
1,47,14,12,0,0,24,16,4,1,16,1,10,724
0,48,14,19,0,0,57,18,1,1,98,12,18,172
0,49,3,18,0,0,35,2,2,1,63,2,10,49
0,50,4,20,0,0,20,4,4,2,75,9,16,467
0,51,6,5,0,0,56,2,1,1,34,6,16,279
0,52,8,17,0,0,50,13,1,2,14,10,10,613
1,53,3,5,0,0,56,11,3,2,27,7,16,483
1,54,14,2,0,0,43,11,1,1,15,2,19,365
0,55,16,18,0,0,30,1,3,2,19,7,16,84
1,56,10,15,0,0,37,8,1,1,62,8,17,570
1,57,7,14,0,0,39,18,4,2,61,12,13,234
0,58,8,8,0,0,25,5,2,2,100,11,20,627
1,59,3,10,0,0,27,10,1,2,49,1,18,152
1,60,11,10,0,0,24,16,1,1,31,5,16,542
0,61,7,16,0,0,44,5,4,2,67,11,11,968
1,62,7,10,0,0,52,10,4,1,76,12,11,686
0,63,5,17,0,0,30,16,1,1,2,2,14,154
0,64,7,17,0,0,43,14,3,2,59,8,15,321
1,65,15,3,0,0,43,18,2,2,27,4,18,479
0,66,1,7,0,0,25,1,4,2,6,6,13,164
0,67,19,10,0,0,56,7,5,1,25,9,20,497
1,68,7,3,0,0,53,10,5,1,48,10,16,463
0,69,3,20,0,0,37,1,2,1,64,2,13,41
1,70,8,2,0,0,49,13,2,1,72,10,12,896
0,71,19,11,0,0,52,3,3,2,43,12,19,907
1,72,7,4,0,0,41,19,2,1,21,10,20,434
1,73,1,14,0,0,48,10,3,1,79,7,13,89
0,74,20,9,0,0,54,12,4,1,73,2,17,441
1,75,13,9,0,0,58,15,5,1,19,9,13,206
1,76,18,15,0,0,42,20,1,2,79,6,10,622
1,77,13,9,0,0,59,18,4,1,32,7,17,500
1,78,16,12,0,0,30,17,1,1,72,2,20,527
0,79,12,9,0,0,55,2,2,1,83,9,11,312
1,80,15,8,0,0,59,14,2,2,98,10,13,79
0,81,16,18,0,0,53,15,4,2,98,8,17,960
0,82,19,8,0,0,33,10,2,1,79,7,12,472
0,83,15,19,0,0,45,14,3,2,100,2,16,858
0,84,15,20,0,0,58,7,4,1,72,3,15,83
0,85,17,3,0,0,50,5,2,2,39,5,13,854
0,86,10,14,0,0,20,1,1,1,72,2,10,478
0,87,14,18,0,0,20,9,4,2,27,4,11,212
1,88,16,11,0,0,27,8,4,1,30,4,15,830
1,89,10,4,0,0,52,11,3,2,56,8,10,348
0,90,15,20,0,0,60,1,2,1,74,4,13,10
1,91,10,2,0,0,52,10,5,2,38,10,18,435
1,92,18,6,0,0,32,9,5,2,95,2,10,614
1,93,1,7,0,0,33,8,3,2,2,5,10,820
1,94,10,7,0,0,22,13,5,1,10,12,14,800
1,95,14,8,0,0,30,11,4,2,88,9,17,996
1,96,14,2,0,0,49,15,5,1,91,1,19,401
1,97,10,3,0,0,23,18,5,1,63,1,20,279
0,98,19,15,0,0,47,4,2,2,77,10,18,550
0,99,19,8,0,0,26,3,5,1,80,2,12,926
1,100,7,5,0,0,45,11,2,1,35,2,11,648
0,1,19,10,0,0,30,20,4,2,8,5,15,5
1,2,7,8,0,0,21,18,4,1,76,6,12,81
1,3,17,15,0,0,54,7,4,2,8,12,13,111
0,4,1,12,0,0,52,3,3,2,84,6,11,911
1,5,14,10,0,0,50,16,1,2,80,2,17,501
0,6,1,20,0,0,26,5,1,2,8,4,14,214
0,7,14,18,0,0,42,6,1,2,17,12,18,774
1,8,4,15,0,0,20,13,5,1,15,1,18,994
1,9,17,1,0,0,58,10,1,2,50,7,17,737
1,10,2,5,0,0,22,11,2,2,93,6,17,641
1,11,10,11,0,0,44,7,3,2,43,9,12,486
1,12,5,6,0,0,42,8,4,2,20,4,10,587
0,13,12,17,0,0,29,1,1,2,11,2,10,702
1,14,2,12,0,0,33,7,4,1,76,3,16,45
1,15,16,8,0,0,59,15,1,2,18,10,20,637
1,16,9,16,0,0,22,12,2,1,79,4,16,550
1,17,17,9,0,0,24,12,5,1,92,4,19,838
1,18,15,9,0,0,30,20,3,2,63,10,15,748
0,19,20,1,0,0,50,17,3,2,89,9,10,266
0,20,19,3,0,0,37,4,3,2,98,4,20,593
0,21,4,11,0,0,36,5,3,1,91,7,12,76
1,22,2,12,0,0,59,15,4,1,98,12,18,57
1,23,9,4,0,0,29,19,4,2,41,1,14,413
1,24,12,13,0,0,36,12,5,1,99,3,18,414
1,25,13,9,0,0,23,19,2,1,11,8,19,80
1,26,14,2,0,0,49,12,2,2,59,2,19,812
1,27,6,13,0,0,32,11,4,1,31,5,15,317
0,28,19,13,0,0,38,20,4,1,32,7,12,27
1,29,16,3,0,0,48,17,1,1,23,12,16,678
1,30,17,2,0,0,40,14,5,1,64,7,13,618
1,31,4,5,0,0,30,15,3,1,72,3,11,164
0,32,15,18,0,0,38,12,2,2,45,12,18,44
1,33,15,6,0,0,48,11,1,2,49,11,15,260
1,34,14,7,0,0,35,8,1,2,26,5,20,156
1,35,8,13,0,0,39,15,1,1,10,3,15,357
0,36,4,18,0,0,50,17,5,2,98,4,13,456
1,37,5,10,0,0,42,10,4,1,20,10,14,617
1,38,9,11,0,0,21,8,3,2,7,1,11,919
0,39,14,19,0,0,48,10,4,1,100,11,17,717
1,40,16,15,0,0,42,20,3,2,76,4,17,824
1,41,18,10,0,0,32,7,3,2,9,10,12,977
1,42,8,1,0,0,39,18,5,1,80,10,16,752
0,43,18,18,0,0,25,20,5,1,36,6,10,876
0,44,10,19,0,0,34,15,2,2,25,6,12,319
0,45,2,3,0,0,44,4,4,2,59,2,16,286
1,46,7,1,0,0,53,19,1,1,9,10,15,74
0,47,14,12,0,0,25,2,4,1,84,5,20,960
0,48,14,19,0,0,38,4,2,1,40,7,12,622
0,49,3,18,0,0,30,4,2,1,91,2,18,943
0,50,4,20,0,0,40,8,1,2,33,12,15,495
1,51,6,5,0,0,47,14,3,2,88,10,19,71
0,52,8,17,0,0,60,8,1,2,20,11,17,663
1,53,3,5,0,0,40,12,3,1,85,6,19,956
1,54,14,2,0,0,26,6,2,2,80,12,13,992
0,55,16,18,0,0,57,17,1,2,58,2,17,442
0,56,10,15,0,0,38,2,1,2,51,9,10,21
1,57,7,14,0,0,29,18,4,1,71,6,14,238
0,58,8,8,0,0,27,3,4,2,44,2,14,739
1,59,3,10,0,0,25,18,3,1,5,5,13,309
1,60,11,10,0,0,29,17,1,2,2,11,15,629
1,61,7,16,0,0,59,14,4,2,29,3,11,274
1,62,7,10,0,0,43,20,2,1,71,8,14,198
0,63,5,17,0,0,41,13,5,2,56,7,20,753
0,64,7,17,0,0,45,2,2,2,1,9,14,207
1,65,15,3,0,0,23,10,5,1,85,9,10,576
1,66,1,7,0,0,53,20,2,1,10,4,10,820
0,67,19,10,0,0,32,15,1,2,91,5,10,682
0,68,7,3,0,0,34,5,4,2,84,11,16,812
0,69,3,20,0,0,33,16,5,2,20,10,13,839
0,70,8,2,0,0,50,4,3,1,47,7,19,396
0,71,19,11,0,0,36,9,5,1,90,4,17,335
1,72,7,4,0,0,39,10,2,2,3,12,14,509
1,73,1,14,0,0,58,11,3,2,84,2,13,494
0,74,20,9,0,0,52,3,1,1,31,9,16,9
0,75,13,9,0,0,33,4,1,2,24,9,15,951
1,76,18,15,0,0,40,12,2,2,68,4,11,778
1,77,13,9,0,0,36,7,3,1,40,10,11,511
1,78,16,12,0,0,33,11,2,2,19,6,10,578
1,79,12,9,0,0,35,10,1,1,8,8,13,806
1,80,15,8,0,0,35,7,4,2,86,4,19,317
0,81,16,18,0,0,28,18,1,2,21,2,19,929
0,82,19,8,0,0,57,8,3,2,7,2,17,895
0,83,15,19,0,0,22,7,4,1,47,7,10,608
0,84,15,20,0,0,53,20,1,2,50,2,10,959
1,85,17,3,0,0,33,7,3,2,88,9,13,327
0,86,10,14,0,0,46,5,3,2,53,10,14,580
0,87,14,18,0,0,50,18,5,2,53,11,20,759
0,88,16,11,0,0,31,4,3,1,4,10,11,410
1,89,10,4,0,0,24,9,1,2,51,10,19,542
0,90,15,20,0,0,44,16,1,2,17,9,19,296
0,91,10,2,0,0,43,4,4,2,98,7,13,90
1,92,18,6,0,0,38,16,5,2,1,5,15,414
1,93,1,7,0,0,39,12,1,2,24,9,14,4
1,94,10,7,0,0,31,9,4,1,87,3,16,923
1,95,14,8,0,0,40,16,4,2,69,2,16,501
0,96,14,2,0,0,29,5,4,2,68,5,18,405
1,97,10,3,0,0,37,6,4,1,97,1,16,479
0,98,19,15,0,0,60,1,3,1,84,11,14,307
0,99,19,8,0,0,49,10,1,1,9,6,11,174
1,100,7,5,0,0,35,6,3,2,29,10,17,31
